relation_id,reference_model_id,reference_model,compatible_model_id,compatible_model,film_type,status,confidence,evidence_class,source_file,source_row,source_url,last_verified,conflict,notes
pelicula_g008__motorola_moto_g35__realme_c67_5g,motorola_moto_g35,Motorola Moto G35,realme_c67_5g,Realme C67 5G,pelicula_tela,precisa_testar,baixa,PRECISA_TESTAR,docs/catalogo/seeds/device_compatibilities_seed_001.csv,790,,2026-07-09,pendente_teste_seco,Coringa atual para Motorola/Realme. Conferir sensor/câmera antes de colar. Compatibilidade de pelicula nao prova compatibilidade de capinha.
pelicula_g008__motorola_moto_g35__realme_c75,motorola_moto_g35,Motorola Moto G35,realme_c75,Realme C75,pelicula_tela,precisa_testar,baixa,PRECISA_TESTAR,docs/catalogo/seeds/device_compatibilities_seed_001.csv,791,,2026-07-09,pendente_teste_seco,Coringa atual para Motorola/Realme. Conferir sensor/câmera antes de colar. Compatibilidade de pelicula nao prova compatibilidade de capinha.
pelicula_g008__motorola_moto_g36__motorola_moto_g56,motorola_moto_g36,Motorola Moto G36,motorola_moto_g56,Motorola Moto G56,pelicula_tela,precisa_testar,baixa,PRECISA_TESTAR,docs/catalogo/seeds/device_compatibilities_seed_001.csv,792,,2026-07-09,pendente_teste_seco,Coringa atual para Motorola/Realme. Conferir sensor/câmera antes de colar. Compatibilidade de pelicula nao prova compatibilidade de capinha.
pelicula_g008__motorola_moto_g36__motorola_moto_g75,motorola_moto_g36,Motorola Moto G36,motorola_moto_g75,Motorola Moto G75,pelicula_tela,precisa_testar,baixa,PRECISA_TESTAR,docs/catalogo/seeds/device_compatibilities_seed_001.csv,793,,2026-07-09,pendente_teste_seco,Coringa atual para Motorola/Realme. Conferir sensor/câmera antes de colar. Compatibilidade de pelicula nao prova compatibilidade de capinha.
pelicula_g008__motorola_moto_g36__realme_c55,motorola_moto_g36,Motorola Moto G36,realme_c55,Realme C55,pelicula_tela,precisa_testar,baixa,PRECISA_TESTAR,docs/catalogo/seeds/device_compatibilities_seed_001.csv,794,,2026-07-09,pendente_teste_seco,Coringa atual para Motorola/Realme. Conferir sensor/câmera antes de colar. Compatibilidade de pelicula nao prova compatibilidade de capinha.
pelicula_g008__motorola_moto_g36__realme_c63_5g,motorola_moto_g36,Motorola Moto G36,realme_c63_5g,Realme C63 5G,pelicula_tela,precisa_testar,baixa,PRECISA_TESTAR,docs/catalogo/seeds/device_compatibilities_seed_001.csv,795,,2026-07-09,pendente_teste_seco,Coringa atual para Motorola/Realme. Conferir sensor/câmera antes de colar. Compatibilidade de pelicula nao prova compatibilidade de capinha.
pelicula_g008__motorola_moto_g36__realme_c65,motorola_moto_g36,Motorola Moto G36,realme_c65,Realme C65,pelicula_tela,precisa_testar,baixa,PRECISA_TESTAR,docs/catalogo/seeds/device_compatibilities_seed_001.csv,796,,2026-07-09,pendente_teste_seco,Coringa atual para Motorola/Realme. Conferir sensor/câmera antes de colar. Compatibilidade de pelicula nao prova compatibilidade de capinha.
pelicula_g008__motorola_moto_g36__realme_c67_5g,motorola_moto_g36,Motorola Moto G36,realme_c67_5g,Realme C67 5G,pelicula_tela,precisa_testar,baixa,PRECISA_TESTAR,docs/catalogo/seeds/device_compatibilities_seed_001.csv,797,,2026-07-09,pendente_teste_seco,Coringa atual para Motorola/Realme. Conferir sensor/câmera antes de colar. Compatibilidade de pelicula nao prova compatibilidade de capinha.
pelicula_g008__motorola_moto_g36__realme_c75,motorola_moto_g36,Motorola Moto G36,realme_c75,Realme C75,pelicula_tela,precisa_testar,baixa,PRECISA_TESTAR,docs/catalogo/seeds/device_compatibilities_seed_001.csv,798,,2026-07-09,pendente_teste_seco,Coringa atual para Motorola/Realme. Conferir sensor/câmera antes de colar. Compatibilidade de pelicula nao prova compatibilidade de capinha.
pelicula_g008__motorola_moto_g56__motorola_moto_g75,motorola_moto_g56,Motorola Moto G56,motorola_moto_g75,Motorola Moto G75,pelicula_tela,precisa_testar,baixa,PRECISA_TESTAR,docs/catalogo/seeds/device_compatibilities_seed_001.csv,799,,2026-07-09,pendente_teste_seco,Coringa atual para Motorola/Realme. Conferir sensor/câmera antes de colar. Compatibilidade de pelicula nao prova compatibilidade de capinha.
pelicula_g008__motorola_moto_g56__realme_c55,motorola_moto_g56,Motorola Moto G56,realme_c55,Realme C55,pelicula_tela,precisa_testar,baixa,PRECISA_TESTAR,docs/catalogo/seeds/device_compatibilities_seed_001.csv,800,,2026-07-09,pendente_teste_seco,Coringa atual para Motorola/Realme. Conferir sensor/câmera antes de colar. Compatibilidade de pelicula nao prova compatibilidade de capinha.
pelicula_g008__motorola_moto_g56__realme_c63_5g,motorola_moto_g56,Motorola Moto G56,realme_c63_5g,Realme C63 5G,pelicula_tela,precisa_testar,baixa,PRECISA_TESTAR,docs/catalogo/seeds/device_compatibilities_seed_001.csv,801,,2026-07-09,pendente_teste_seco,Coringa atual para Motorola/Realme. Conferir sensor/câmera antes de colar. Compatibilidade de pelicula nao prova compatibilidade de capinha.
pelicula_g008__motorola_moto_g56__realme_c65,motorola_moto_g56,Motorola Moto G56,realme_c65,Realme C65,pelicula_tela,precisa_testar,baixa,PRECISA_TESTAR,docs/catalogo/seeds/device_compatibilities_seed_001.csv,802,,2026-07-09,pendente_teste_seco,Coringa atual para Motorola/Realme. Conferir sensor/câmera antes de colar. Compatibilidade de pelicula nao prova compatibilidade de capinha.
pelicula_g008__motorola_moto_g56__realme_c67_5g,motorola_moto_g56,Motorola Moto G56,realme_c67_5g,Realme C67 5G,pelicula_tela,precisa_testar,baixa,PRECISA_TESTAR,docs/catalogo/seeds/device_compatibilities_seed_001.csv,803,,2026-07-09,pendente_teste_seco,Coringa atual para Motorola/Realme. Conferir sensor/câmera antes de colar. Compatibilidade de pelicula nao prova compatibilidade de capinha.
pelicula_g008__motorola_moto_g56__realme_c75,motorola_moto_g56,Motorola Moto G56,realme_c75,Realme C75,pelicula_tela,precisa_testar,baixa,PRECISA_TESTAR,docs/catalogo/seeds/device_compatibilities_seed_001.csv,804,,2026-07-09,pendente_teste_seco,Coringa atual para Motorola/Realme. Conferir sensor/câmera antes de colar. Compatibilidade de pelicula nao prova compatibilidade de capinha.
pelicula_g008__motorola_moto_g75__realme_c55,motorola_moto_g75,Motorola Moto G75,realme_c55,Realme C55,pelicula_tela,precisa_testar,baixa,PRECISA_TESTAR,docs/catalogo/seeds/device_compatibilities_seed_001.csv,805,,2026-07-09,pendente_teste_seco,Coringa atual para Motorola/Realme. Conferir sensor/câmera antes de colar. Compatibilidade de pelicula nao prova compatibilidade de capinha.
pelicula_g008__motorola_moto_g75__realme_c63_5g,motorola_moto_g75,Motorola Moto G75,realme_c63_5g,Realme C63 5G,pelicula_tela,precisa_testar,baixa,PRECISA_TESTAR,docs/catalogo/seeds/device_compatibilities_seed_001.csv,806,,2026-07-09,pendente_teste_seco,Coringa atual para Motorola/Realme. Conferir sensor/câmera antes de colar. Compatibilidade de pelicula nao prova compatibilidade de capinha.
pelicula_g008__motorola_moto_g75__realme_c65,motorola_moto_g75,Motorola Moto G75,realme_c65,Realme C65,pelicula_tela,precisa_testar,baixa,PRECISA_TESTAR,docs/catalogo/seeds/device_compatibilities_seed_001.csv,807,,2026-07-09,pendente_teste_seco,Coringa atual para Motorola/Realme. Conferir sensor/câmera antes de colar. Compatibilidade de pelicula nao prova compatibilidade de capinha.
pelicula_g008__motorola_moto_g75__realme_c67_5g,motorola_moto_g75,Motorola Moto G75,realme_c67_5g,Realme C67 5G,pelicula_tela,precisa_testar,baixa,PRECISA_TESTAR,docs/catalogo/seeds/device_compatibilities_seed_001.csv,808,,2026-07-09,pendente_teste_seco,Coringa atual para Motorola/Realme. Conferir sensor/câmera antes de colar. Compatibilidade de pelicula nao prova compatibilidade de capinha.
pelicula_g008__motorola_moto_g75__realme_c75,motorola_moto_g75,Motorola Moto G75,realme_c75,Realme C75,pelicula_tela,precisa_testar,baixa,PRECISA_TESTAR,docs/catalogo/seeds/device_compatibilities_seed_001.csv,809,,2026-07-09,pendente_teste_seco,Coringa atual para Motorola/Realme. Conferir sensor/câmera antes de colar. Compatibilidade de pelicula nao prova compatibilidade de capinha.
pelicula_g008__realme_c55__realme_c63_5g,realme_c55,Realme C55,realme_c63_5g,Realme C63 5G,pelicula_tela,precisa_testar,baixa,PRECISA_TESTAR,docs/catalogo/seeds/device_compatibilities_seed_001.csv,810,,2026-07-09,pendente_teste_seco,Coringa atual para Motorola/Realme. Conferir sensor/câmera antes de colar. Compatibilidade de pelicula nao prova compatibilidade de capinha.
pelicula_g008__realme_c55__realme_c65,realme_c55,Realme C55,realme_c65,Realme C65,pelicula_tela,precisa_testar,baixa,PRECISA_TESTAR,docs/catalogo/seeds/device_compatibilities_seed_001.csv,811,,2026-07-09,pendente_teste_seco,Coringa atual para Motorola/Realme. Conferir sensor/câmera antes de colar. Compatibilidade de pelicula nao prova compatibilidade de capinha.
pelicula_g008__realme_c55__realme_c67_5g,realme_c55,Realme C55,realme_c67_5g,Realme C67 5G,pelicula_tela,precisa_testar,baixa,PRECISA_TESTAR,docs/catalogo/seeds/device_compatibilities_seed_001.csv,812,,2026-07-09,pendente_teste_seco,Coringa atual para Motorola/Realme. Conferir sensor/câmera antes de colar. Compatibilidade de pelicula nao prova compatibilidade de capinha.
pelicula_g008__realme_c55__realme_c75,realme_c55,Realme C55,realme_c75,Realme C75,pelicula_tela,precisa_testar,baixa,PRECISA_TESTAR,docs/catalogo/seeds/device_compatibilities_seed_001.csv,813,,2026-07-09,pendente_teste_seco,Coringa atual para Motorola/Realme. Conferir sensor/câmera antes de colar. Compatibilidade de pelicula nao prova compatibilidade de capinha.
pelicula_g008__realme_c63_5g__realme_c65,realme_c63_5g,Realme C63 5G,realme_c65,Realme C65,pelicula_tela,precisa_testar,baixa,PRECISA_TESTAR,docs/catalogo/seeds/device_compatibilities_seed_001.csv,814,,2026-07-09,pendente_teste_seco,Coringa atual para Motorola/Realme. Conferir sensor/câmera antes de colar. Compatibilidade de pelicula nao prova compatibilidade de capinha.
pelicula_g008__realme_c63_5g__realme_c67_5g,realme_c63_5g,Realme C63 5G,realme_c67_5g,Realme C67 5G,pelicula_tela,precisa_testar,baixa,PRECISA_TESTAR,docs/catalogo/seeds/device_compatibilities_seed_001.csv,815,,2026-07-09,pendente_teste_seco,Coringa atual para Motorola/Realme. Conferir sensor/câmera antes de colar. Compatibilidade de pelicula nao prova compatibilidade de capinha.
pelicula_g008__realme_c63_5g__realme_c75,realme_c63_5g,Realme C63 5G,realme_c75,Realme C75,pelicula_tela,precisa_testar,baixa,PRECISA_TESTAR,docs/catalogo/seeds/device_compatibilities_seed_001.csv,816,,2026-07-09,pendente_teste_seco,Coringa atual para Motorola/Realme. Conferir sensor/câmera antes de colar. Compatibilidade de pelicula nao prova compatibilidade de capinha.
pelicula_g008__realme_c65__realme_c67_5g,realme_c65,Realme C65,realme_c67_5g,Realme C67 5G,pelicula_tela,precisa_testar,baixa,PRECISA_TESTAR,docs/catalogo/seeds/device_compatibilities_seed_001.csv,817,,2026-07-09,pendente_teste_seco,Coringa atual para Motorola/Realme. Conferir sensor/câmera antes de colar. Compatibilidade de pelicula nao prova compatibilidade de capinha.
pelicula_g008__realme_c65__realme_c75,realme_c65,Realme C65,realme_c75,Realme C75,pelicula_tela,precisa_testar,baixa,PRECISA_TESTAR,docs/catalogo/seeds/device_compatibilities_seed_001.csv,818,,2026-07-09,pendente_teste_seco,Coringa atual para Motorola/Realme. Conferir sensor/câmera antes de colar. Compatibilidade de pelicula nao prova compatibilidade de capinha.
pelicula_g008__realme_c67_5g__realme_c75,realme_c67_5g,Realme C67 5G,realme_c75,Realme C75,pelicula_tela,precisa_testar,baixa,PRECISA_TESTAR,docs/catalogo/seeds/device_compatibilities_seed_001.csv,819,,2026-07-09,pendente_teste_seco,Coringa atual para Motorola/Realme. Conferir sensor/câmera antes de colar. Compatibilidade de pelicula nao prova compatibilidade de capinha.
pelicula_g009__poco_c75__redmi_14c,poco_c75,POCO C75,redmi_14c,Redmi 14C,pelicula_tela,precisa_testar,baixa,PRECISA_TESTAR,docs/catalogo/seeds/device_compatibilities_seed_001.csv,820,,2026-07-09,pendente_teste_seco,Grupo confirmado na tabela nova. Compatibilidade de pelicula nao prova compatibilidade de capinha.
pelicula_g009__poco_c75__redmi_a5,poco_c75,POCO C75,redmi_a5,Redmi A5,pelicula_tela,precisa_testar,baixa,PRECISA_TESTAR,docs/catalogo/seeds/device_compatibilities_seed_001.csv,821,,2026-07-09,pendente_teste_seco,Grupo confirmado na tabela nova. Compatibilidade de pelicula nao prova compatibilidade de capinha.
pelicula_g009__redmi_14c__redmi_a5,redmi_14c,Redmi 14C,redmi_a5,Redmi A5,pelicula_tela,precisa_testar,baixa,PRECISA_TESTAR,docs/catalogo/seeds/device_compatibilities_seed_001.csv,822,,2026-07-09,pendente_teste_seco,Grupo confirmado na tabela nova. Compatibilidade de pelicula nao prova compatibilidade de capinha.
pelicula_g010__redmi_10c__redmi_11a,redmi_10c,Redmi 10C,redmi_11a,Redmi 11A,pelicula_tela,precisa_testar,baixa,PRECISA_TESTAR,docs/catalogo/seeds/device_compatibilities_seed_001.csv,823,,2026-07-09,pendente_teste_seco,Grupo útil para entrada Xiaomi/Redmi. Compatibilidade de pelicula nao prova compatibilidade de capinha.
pelicula_g010__redmi_10c__redmi_12c,redmi_10c,Redmi 10C,redmi_12c,Redmi 12C,pelicula_tela,precisa_testar,baixa,PRECISA_TESTAR,docs/catalogo/seeds/device_compatibilities_seed_001.csv,824,,2026-07-09,pendente_teste_seco,Grupo útil para entrada Xiaomi/Redmi. Compatibilidade de pelicula nao prova compatibilidade de capinha.
pelicula_g010__redmi_10c__redmi_a3,redmi_10c,Redmi 10C,redmi_a3,Redmi A3,pelicula_tela,precisa_testar,baixa,PRECISA_TESTAR,docs/catalogo/seeds/device_compatibilities_seed_001.csv,825,,2026-07-09,pendente_teste_seco,Grupo útil para entrada Xiaomi/Redmi. Compatibilidade de pelicula nao prova compatibilidade de capinha.
pelicula_g010__redmi_11a__redmi_12c,redmi_11a,Redmi 11A,redmi_12c,Redmi 12C,pelicula_tela,precisa_testar,baixa,PRECISA_TESTAR,docs/catalogo/seeds/device_compatibilities_seed_001.csv,826,,2026-07-09,pendente_teste_seco,Grupo útil para entrada Xiaomi/Redmi. Compatibilidade de pelicula nao prova compatibilidade de capinha.
pelicula_g010__redmi_11a__redmi_a3,redmi_11a,Redmi 11A,redmi_a3,Redmi A3,pelicula_tela,precisa_testar,baixa,PRECISA_TESTAR,docs/catalogo/seeds/device_compatibilities_seed_001.csv,827,,2026-07-09,pendente_teste_seco,Grupo útil para entrada Xiaomi/Redmi. Compatibilidade de pelicula nao prova compatibilidade de capinha.
pelicula_g010__redmi_12c__redmi_a3,redmi_12c,Redmi 12C,redmi_a3,Redmi A3,pelicula_tela,precisa_testar,baixa,PRECISA_TESTAR,docs/catalogo/seeds/device_compatibilities_seed_001.csv,828,,2026-07-09,pendente_teste_seco,Grupo útil para entrada Xiaomi/Redmi. Compatibilidade de pelicula nao prova compatibilidade de capinha.
pelicula_g011__samsung_galaxy_a06__samsung_galaxy_a07,samsung_galaxy_a06,Samsung Galaxy A06,samsung_galaxy_a07,Samsung Galaxy A07,pelicula_tela,confirmado_fornecedor,alta,CONFIRMADO_FORNECEDOR,docs/catalogo/seeds/device_compatibilities_seed_001.csv,829,,2026-07-09,false,Confirmado como grupo na tabela World Cell Compatibilidade de pelicula nao prova compatibilidade de capinha.
pelicula_g012__samsung_galaxy_a16__samsung_galaxy_a17,samsung_galaxy_a16,Samsung Galaxy A16,samsung_galaxy_a17,Samsung Galaxy A17,pelicula_tela,confirmado_fornecedor,alta,CONFIRMADO_FORNECEDOR,docs/catalogo/seeds/device_compatibilities_seed_001.csv,830,,2026-07-09,false,Confirmado por fornecedor e pela experiência da assistência Compatibilidade de pelicula nao prova compatibilidade de capinha.
pelicula_g013__samsung_galaxy_a37__samsung_galaxy_a57,samsung_galaxy_a37,Samsung Galaxy A37,samsung_galaxy_a57,Samsung Galaxy A57,pelicula_tela,confirmado_fornecedor,alta,CONFIRMADO_FORNECEDOR,docs/catalogo/seeds/device_compatibilities_seed_001.csv,831,,2026-07-09,false,Grupo novo Compatibilidade de pelicula nao prova compatibilidade de capinha.
pelicula_g014__samsung_galaxy_a36__samsung_galaxy_a56,samsung_galaxy_a36,Samsung Galaxy A36,samsung_galaxy_a56,Samsung Galaxy A56,pelicula_tela,confirmado_fornecedor,alta,CONFIRMADO_FORNECEDOR,docs/catalogo/seeds/device_compatibilities_seed_001.csv,832,,2026-07-09,false,Grupo novo forte de estoque Compatibilidade de pelicula nao prova compatibilidade de capinha.
pelicula_g014__samsung_galaxy_a36__samsung_galaxy_s24_fe,samsung_galaxy_a36,Samsung Galaxy A36,samsung_galaxy_s24_fe,Samsung Galaxy S24 FE,pelicula_tela,confirmado_fornecedor,alta,CONFIRMADO_FORNECEDOR,docs/catalogo/seeds/device_compatibilities_seed_001.csv,833,,2026-07-09,false,Grupo novo forte de estoque Compatibilidade de pelicula nao prova compatibilidade de capinha.
pelicula_g014__samsung_galaxy_a36__samsung_galaxy_s25_fe,samsung_galaxy_a36,Samsung Galaxy A36,samsung_galaxy_s25_fe,Samsung Galaxy S25 FE,pelicula_tela,confirmado_fornecedor,alta,CONFIRMADO_FORNECEDOR,docs/catalogo/seeds/device_compatibilities_seed_001.csv,834,,2026-07-09,false,Grupo novo forte de estoque Compatibilidade de pelicula nao prova compatibilidade de capinha.
pelicula_g014__samsung_galaxy_a56__samsung_galaxy_s24_fe,samsung_galaxy_a56,Samsung Galaxy A56,samsung_galaxy_s24_fe,Samsung Galaxy S24 FE,pelicula_tela,confirmado_fornecedor,alta,CONFIRMADO_FORNECEDOR,docs/catalogo/seeds/device_compatibilities_seed_001.csv,835,,2026-07-09,false,Grupo novo forte de estoque Compatibilidade de pelicula nao prova compatibilidade de capinha.
pelicula_g014__samsung_galaxy_a56__samsung_galaxy_s25_fe,samsung_galaxy_a56,Samsung Galaxy A56,samsung_galaxy_s25_fe,Samsung Galaxy S25 FE,pelicula_tela,confirmado_fornecedor,alta,CONFIRMADO_FORNECEDOR,docs/catalogo/seeds/device_compatibilities_seed_001.csv,836,,2026-07-09,false,Grupo novo forte de estoque Compatibilidade de pelicula nao prova compatibilidade de capinha.
pelicula_g014__samsung_galaxy_s24_fe__samsung_galaxy_s25_fe,samsung_galaxy_s24_fe,Samsung Galaxy S24 FE,samsung_galaxy_s25_fe,Samsung Galaxy S25 FE,pelicula_tela,confirmado_fornecedor,alta,CONFIRMADO_FORNECEDOR,docs/catalogo/seeds/device_compatibilities_seed_001.csv,837,,2026-07-09,false,Grupo novo forte de estoque Compatibilidade de pelicula nao prova compatibilidade de capinha.
pelicula_g015__redmi_13c__samsung_galaxy_a05,redmi_13c,Redmi 13C,samsung_galaxy_a05,Samsung Galaxy A05,pelicula_tela,precisa_testar,baixa,PRECISA_TESTAR,docs/catalogo/seeds/device_compatibilities_seed_001.csv,838,,2026-07-09,pendente_teste_seco,Compatibilidade cruzada Samsung/Xiaomi no fornecedor Compatibilidade de pelicula nao prova compatibilidade de capinha.
