alias_key,model_key,alias,normalized_alias,alias_type,is_ambiguous,requires_brand_context,confidence,notes
redmi_note_14_pro_plus__redmi_note_14_pro_plus,redmi_note_14_pro_plus,Redmi Note 14 Pro Plus,REDMI NOTE 14 PRO PLUS,canonical,false,false,alta,Nome canonico.
redmi_note_14_pro_plus__rm_note_14_pro_plus,redmi_note_14_pro_plus,RM Note 14 Pro Plus,RM NOTE 14 PRO PLUS,marketplace_name,false,false,alta,Alias informado na planilha de capinhas.
redmi_note_14_pro_plus__xiaomi_redmi_note_14_pro_plus,redmi_note_14_pro_plus,Xiaomi Redmi Note 14 Pro Plus,XIAOMI REDMI NOTE 14 PRO PLUS,brand_short,false,false,alta,Variante com fabricante guarda-chuva.
redmi_note_15_pro__note_15_pro,redmi_note_15_pro,Note 15 Pro,NOTE 15 PRO,short,true,true,media,Alias curto; usar com contexto de marca quando ambiguo.
redmi_note_15_pro__note15pro,redmi_note_15_pro,Note15Pro,NOTE15PRO,common_typo,false,false,alta,Alias informado na planilha de capinhas.
redmi_note_15_pro__redmi_note_15_pro,redmi_note_15_pro,Redmi Note 15 Pro,REDMI NOTE 15 PRO,canonical,false,false,alta,Nome canonico.
redmi_note_15_pro__rm_note_15_pro,redmi_note_15_pro,RM Note 15 Pro,RM NOTE 15 PRO,marketplace_name,false,false,alta,Alias informado na planilha de capinhas.
redmi_note_15_pro__xiaomi_redmi_note_15_pro,redmi_note_15_pro,Xiaomi Redmi Note 15 Pro,XIAOMI REDMI NOTE 15 PRO,brand_short,false,false,alta,Variante com fabricante guarda-chuva.
redmi_note_7__note_7,redmi_note_7,Note 7,NOTE 7,short,true,true,media,Alias curto; usar com contexto de marca quando ambiguo.
redmi_note_7__note7,redmi_note_7,Note7,NOTE7,common_typo,false,false,alta,Alias informado na planilha de capinhas.
redmi_note_7__redmi_note_7,redmi_note_7,Redmi Note 7,REDMI NOTE 7,canonical,false,false,alta,Nome canonico.
redmi_note_7__rm_note_7,redmi_note_7,RM Note 7,RM NOTE 7,marketplace_name,false,false,alta,Alias informado na planilha de capinhas.
redmi_note_7__xiaomi_redmi_note_7,redmi_note_7,Xiaomi Redmi Note 7,XIAOMI REDMI NOTE 7,brand_short,false,false,alta,Variante com fabricante guarda-chuva.
redmi_note_7s__note_7s,redmi_note_7s,Note 7S,NOTE 7S,short,true,true,media,Alias curto; usar com contexto de marca quando ambiguo.
redmi_note_7s__note7s,redmi_note_7s,Note7S,NOTE7S,common_typo,false,false,alta,Alias informado na planilha de capinhas.
redmi_note_7s__redmi_note_7s,redmi_note_7s,Redmi Note 7S,REDMI NOTE 7S,canonical,false,false,alta,Nome canonico.
redmi_note_7s__rm_note_7s,redmi_note_7s,RM Note 7S,RM NOTE 7S,marketplace_name,false,false,alta,Alias informado na planilha de capinhas.
redmi_note_7s__xiaomi_redmi_note_7s,redmi_note_7s,Xiaomi Redmi Note 7S,XIAOMI REDMI NOTE 7S,brand_short,false,false,alta,Variante com fabricante guarda-chuva.
redmi_note_8__note_8,redmi_note_8,Note 8,NOTE 8,short,true,true,media,Alias curto; usar com contexto de marca quando ambiguo.
redmi_note_8__note8,redmi_note_8,Note8,NOTE8,common_typo,false,false,alta,Alias informado na planilha de capinhas.
redmi_note_8__redmi_note_8,redmi_note_8,Redmi Note 8,REDMI NOTE 8,canonical,false,false,alta,Nome canonico.
redmi_note_8__rm_note_8,redmi_note_8,RM Note 8,RM NOTE 8,marketplace_name,false,false,alta,Alias informado na planilha de capinhas.
redmi_note_8__xiaomi_redmi_note_8,redmi_note_8,Xiaomi Redmi Note 8,XIAOMI REDMI NOTE 8,brand_short,false,false,alta,Variante com fabricante guarda-chuva.
redmi_note_8_pro__note_8_pro,redmi_note_8_pro,Note 8 Pro,NOTE 8 PRO,short,true,true,media,Alias curto; usar com contexto de marca quando ambiguo.
redmi_note_8_pro__note8pro,redmi_note_8_pro,Note8Pro,NOTE8PRO,common_typo,false,false,alta,Alias informado na planilha de capinhas.
redmi_note_8_pro__redmi_note_8_pro,redmi_note_8_pro,Redmi Note 8 Pro,REDMI NOTE 8 PRO,canonical,false,false,alta,Nome canonico.
redmi_note_8_pro__rm_note_8_pro,redmi_note_8_pro,RM Note 8 Pro,RM NOTE 8 PRO,marketplace_name,false,false,alta,Alias informado na planilha de capinhas.
redmi_note_8_pro__xiaomi_redmi_note_8_pro,redmi_note_8_pro,Xiaomi Redmi Note 8 Pro,XIAOMI REDMI NOTE 8 PRO,brand_short,false,false,alta,Variante com fabricante guarda-chuva.
redmi_note_9__note_9,redmi_note_9,Note 9,NOTE 9,short,true,true,media,Alias curto; usar com contexto de marca quando ambiguo. Normalizado aparece em mais de um modelo.
redmi_note_9__note9,redmi_note_9,Note9,NOTE9,common_typo,true,true,media,Alias informado na planilha de capinhas. Normalizado aparece em mais de um modelo.
redmi_note_9__redmi_note_9,redmi_note_9,Redmi Note 9,REDMI NOTE 9,canonical,false,false,alta,Nome canonico.
redmi_note_9__rm_note_9,redmi_note_9,RM Note 9,RM NOTE 9,marketplace_name,false,false,alta,Alias informado na planilha de capinhas.
redmi_note_9__xiaomi_redmi_note_9,redmi_note_9,Xiaomi Redmi Note 9,XIAOMI REDMI NOTE 9,brand_short,false,false,alta,Variante com fabricante guarda-chuva.
redmi_note_9_4g__note_9_4g,redmi_note_9_4g,Note 9 4G,NOTE 9 4G,short,true,true,media,Alias curto; usar com contexto de marca quando ambiguo.
redmi_note_9_4g__note94g,redmi_note_9_4g,Note94G,NOTE94G,common_typo,false,false,alta,Alias informado na planilha de capinhas.
redmi_note_9_4g__redmi_note_9_4g,redmi_note_9_4g,Redmi Note 9 4G,REDMI NOTE 9 4G,canonical,false,false,alta,Nome canonico.
redmi_note_9_4g__rm_note_9_4g,redmi_note_9_4g,RM Note 9 4G,RM NOTE 9 4G,marketplace_name,false,false,alta,Alias informado na planilha de capinhas.
redmi_note_9_4g__xiaomi_redmi_note_9_4g,redmi_note_9_4g,Xiaomi Redmi Note 9 4G,XIAOMI REDMI NOTE 9 4G,brand_short,false,false,alta,Variante com fabricante guarda-chuva.
redmi_note_9_5g__note_9_5g,redmi_note_9_5g,Note 9 5G,NOTE 9 5G,short,true,true,media,Alias curto; usar com contexto de marca quando ambiguo.
redmi_note_9_5g__note95g,redmi_note_9_5g,Note95G,NOTE95G,common_typo,false,false,alta,Alias informado na planilha de capinhas.
redmi_note_9_5g__redmi_note_9_5g,redmi_note_9_5g,Redmi Note 9 5G,REDMI NOTE 9 5G,canonical,false,false,alta,Nome canonico.
redmi_note_9_5g__rm_note_9_5g,redmi_note_9_5g,RM Note 9 5G,RM NOTE 9 5G,marketplace_name,false,false,alta,Alias informado na planilha de capinhas.
redmi_note_9_5g__xiaomi_redmi_note_9_5g,redmi_note_9_5g,Xiaomi Redmi Note 9 5G,XIAOMI REDMI NOTE 9 5G,brand_short,false,false,alta,Variante com fabricante guarda-chuva.
redmi_note_9_pro__note_9_pro,redmi_note_9_pro,Note 9 Pro,NOTE 9 PRO,short,true,true,media,Alias curto; usar com contexto de marca quando ambiguo.
redmi_note_9_pro__note9pro,redmi_note_9_pro,Note9Pro,NOTE9PRO,common_typo,false,false,alta,Alias informado na planilha de capinhas.
redmi_note_9_pro__redmi_note_9_pro,redmi_note_9_pro,Redmi Note 9 Pro,REDMI NOTE 9 PRO,canonical,false,false,alta,Nome canonico.
redmi_note_9_pro__rm_note_9_pro,redmi_note_9_pro,RM Note 9 Pro,RM NOTE 9 PRO,marketplace_name,false,false,alta,Alias informado na planilha de capinhas.
redmi_note_9_pro__xiaomi_redmi_note_9_pro,redmi_note_9_pro,Xiaomi Redmi Note 9 Pro,XIAOMI REDMI NOTE 9 PRO,brand_short,false,false,alta,Variante com fabricante guarda-chuva.
redmi_note_9_pro_max__note_9_pro_max,redmi_note_9_pro_max,Note 9 Pro Max,NOTE 9 PRO MAX,short,true,true,media,Alias curto; usar com contexto de marca quando ambiguo.
redmi_note_9_pro_max__note9promax,redmi_note_9_pro_max,Note9ProMax,NOTE9PROMAX,common_typo,false,false,alta,Alias informado na planilha de capinhas.
redmi_note_9_pro_max__redmi_note_9_pro_max,redmi_note_9_pro_max,Redmi Note 9 Pro Max,REDMI NOTE 9 PRO MAX,canonical,false,false,alta,Nome canonico.
redmi_note_9_pro_max__rm_note_9_pro_max,redmi_note_9_pro_max,RM Note 9 Pro Max,RM NOTE 9 PRO MAX,marketplace_name,false,false,alta,Alias informado na planilha de capinhas.
redmi_note_9_pro_max__xiaomi_redmi_note_9_pro_max,redmi_note_9_pro_max,Xiaomi Redmi Note 9 Pro Max,XIAOMI REDMI NOTE 9 PRO MAX,brand_short,false,false,alta,Variante com fabricante guarda-chuva.
redmi_note_9s__note_9s,redmi_note_9s,Note 9S,NOTE 9S,short,true,true,media,Alias curto; usar com contexto de marca quando ambiguo.
redmi_note_9s__note9s,redmi_note_9s,Note9S,NOTE9S,common_typo,false,false,alta,Alias informado na planilha de capinhas.
redmi_note_9s__redmi_note_9s,redmi_note_9s,Redmi Note 9S,REDMI NOTE 9S,canonical,false,false,alta,Nome canonico.
redmi_note_9s__rm_note_9s,redmi_note_9s,RM Note 9S,RM NOTE 9S,marketplace_name,false,false,alta,Alias informado na planilha de capinhas.
redmi_note_9s__xiaomi_redmi_note_9s,redmi_note_9s,Xiaomi Redmi Note 9S,XIAOMI REDMI NOTE 9S,brand_short,false,false,alta,Variante com fabricante guarda-chuva.
redmi_x5__redmi_x5,redmi_x5,Redmi X5,REDMI X5,canonical,false,false,alta,Nome canonico.
redmi_x5__x5,redmi_x5,X5,X5,short,true,true,media,Alias curto; usar com contexto de marca quando ambiguo. Normalizado aparece em mais de um modelo.
redmi_x5__xiaomi_redmi_x5,redmi_x5,Xiaomi Redmi X5,XIAOMI REDMI X5,brand_short,false,false,alta,Variante com fabricante guarda-chuva.
samsung_galaxy_a01__a01,samsung_galaxy_a01,A01,A01,short,true,true,media,Alias curto; usar com contexto de marca quando ambiguo.
samsung_galaxy_a01__galaxy_a01,samsung_galaxy_a01,Galaxy A01,GALAXY A01,commercial_variant,false,false,alta,Variante comercial sem fabricante principal.
samsung_galaxy_a01__samsung_a01,samsung_galaxy_a01,Samsung A01,SAMSUNG A01,brand_short,false,false,alta,Fabricante + nome curto.
samsung_galaxy_a01__samsung_galaxy_a01,samsung_galaxy_a01,Samsung Galaxy A01,SAMSUNG GALAXY A01,canonical,false,false,alta,Nome canonico.
samsung_galaxy_a01_core__a01_core,samsung_galaxy_a01_core,A01 Core,A01 CORE,short,false,false,alta,Alias curto; usar com contexto de marca quando ambiguo.
samsung_galaxy_a01_core__a01core,samsung_galaxy_a01_core,A01Core,A01CORE,common_typo,false,false,alta,Alias informado na planilha de capinhas.
samsung_galaxy_a01_core__galaxy_a01_core,samsung_galaxy_a01_core,Galaxy A01 Core,GALAXY A01 CORE,commercial_variant,false,false,alta,Variante comercial sem fabricante principal.
samsung_galaxy_a01_core__samsung_a01_core,samsung_galaxy_a01_core,Samsung A01 Core,SAMSUNG A01 CORE,brand_short,false,false,alta,Fabricante + nome curto.
samsung_galaxy_a01_core__samsung_galaxy_a01_core,samsung_galaxy_a01_core,Samsung Galaxy A01 Core,SAMSUNG GALAXY A01 CORE,canonical,false,false,alta,Nome canonico.
samsung_galaxy_a02__a02,samsung_galaxy_a02,A02,A02,short,true,true,media,Alias curto; usar com contexto de marca quando ambiguo.
samsung_galaxy_a02__galaxy_a02,samsung_galaxy_a02,Galaxy A02,GALAXY A02,commercial_variant,false,false,alta,Variante comercial sem fabricante principal.
samsung_galaxy_a02__samsung_a02,samsung_galaxy_a02,Samsung A02,SAMSUNG A02,brand_short,false,false,alta,Fabricante + nome curto.
samsung_galaxy_a02__samsung_galaxy_a02,samsung_galaxy_a02,Samsung Galaxy A02,SAMSUNG GALAXY A02,canonical,false,false,alta,Nome canonico.
samsung_galaxy_a02s__a02s,samsung_galaxy_a02s,A02S,A02S,short,true,true,media,Alias curto; usar com contexto de marca quando ambiguo.
samsung_galaxy_a02s__galaxy_a02s,samsung_galaxy_a02s,Galaxy A02S,GALAXY A02S,commercial_variant,false,false,alta,Variante comercial sem fabricante principal.
samsung_galaxy_a02s__samsung_a02s,samsung_galaxy_a02s,Samsung A02S,SAMSUNG A02S,brand_short,false,false,alta,Fabricante + nome curto.
samsung_galaxy_a02s__samsung_galaxy_a02s,samsung_galaxy_a02s,Samsung Galaxy A02S,SAMSUNG GALAXY A02S,canonical,false,false,alta,Nome canonico.
samsung_galaxy_a03__a03,samsung_galaxy_a03,A03,A03,short,true,true,media,Alias curto; usar com contexto de marca quando ambiguo.
samsung_galaxy_a03__galaxy_a03,samsung_galaxy_a03,Galaxy A03,GALAXY A03,commercial_variant,false,false,alta,Variante comercial sem fabricante principal.
samsung_galaxy_a03__samsung_a03,samsung_galaxy_a03,Samsung A03,SAMSUNG A03,brand_short,false,false,alta,Fabricante + nome curto.
samsung_galaxy_a03__samsung_galaxy_a03,samsung_galaxy_a03,Samsung Galaxy A03,SAMSUNG GALAXY A03,canonical,false,false,alta,Nome canonico.
samsung_galaxy_a03_core__a03_core,samsung_galaxy_a03_core,A03 Core,A03 CORE,short,false,false,alta,Alias curto; usar com contexto de marca quando ambiguo.
samsung_galaxy_a03_core__a03core,samsung_galaxy_a03_core,A03Core,A03CORE,common_typo,false,false,alta,Alias informado na planilha de capinhas.
samsung_galaxy_a03_core__galaxy_a03_core,samsung_galaxy_a03_core,Galaxy A03 Core,GALAXY A03 CORE,commercial_variant,false,false,alta,Variante comercial sem fabricante principal.
samsung_galaxy_a03_core__samsung_a03_core,samsung_galaxy_a03_core,Samsung A03 Core,SAMSUNG A03 CORE,brand_short,false,false,alta,Fabricante + nome curto.
samsung_galaxy_a03_core__samsung_galaxy_a03_core,samsung_galaxy_a03_core,Samsung Galaxy A03 Core,SAMSUNG GALAXY A03 CORE,canonical,false,false,alta,Nome canonico.
samsung_galaxy_a03s__a03s,samsung_galaxy_a03s,A03S,A03S,short,true,true,media,Alias curto; usar com contexto de marca quando ambiguo.
samsung_galaxy_a03s__galaxy_a03s,samsung_galaxy_a03s,Galaxy A03S,GALAXY A03S,commercial_variant,false,false,alta,Variante comercial sem fabricante principal.
samsung_galaxy_a03s__samsung_a03s,samsung_galaxy_a03s,Samsung A03S,SAMSUNG A03S,brand_short,false,false,alta,Fabricante + nome curto.
samsung_galaxy_a03s__samsung_galaxy_a03s,samsung_galaxy_a03s,Samsung Galaxy A03S,SAMSUNG GALAXY A03S,canonical,false,false,alta,Nome canonico.
samsung_galaxy_a04__a04,samsung_galaxy_a04,A04,A04,short,true,true,media,Alias curto; usar com contexto de marca quando ambiguo.
samsung_galaxy_a04__galaxy_a04,samsung_galaxy_a04,Galaxy A04,GALAXY A04,commercial_variant,false,false,alta,Variante comercial sem fabricante principal.
samsung_galaxy_a04__samsung_a04,samsung_galaxy_a04,Samsung A04,SAMSUNG A04,brand_short,false,false,alta,Fabricante + nome curto.
samsung_galaxy_a04__samsung_galaxy_a04,samsung_galaxy_a04,Samsung Galaxy A04,SAMSUNG GALAXY A04,canonical,false,false,alta,Nome canonico.
samsung_galaxy_a04_core__a04_core,samsung_galaxy_a04_core,A04 Core,A04 CORE,short,false,false,alta,Alias curto; usar com contexto de marca quando ambiguo.
samsung_galaxy_a04_core__a04core,samsung_galaxy_a04_core,A04Core,A04CORE,common_typo,false,false,alta,Alias informado na planilha de capinhas.
samsung_galaxy_a04_core__galaxy_a04_core,samsung_galaxy_a04_core,Galaxy A04 Core,GALAXY A04 CORE,commercial_variant,false,false,alta,Variante comercial sem fabricante principal.
samsung_galaxy_a04_core__samsung_a04_core,samsung_galaxy_a04_core,Samsung A04 Core,SAMSUNG A04 CORE,brand_short,false,false,alta,Fabricante + nome curto.
samsung_galaxy_a04_core__samsung_galaxy_a04_core,samsung_galaxy_a04_core,Samsung Galaxy A04 Core,SAMSUNG GALAXY A04 CORE,canonical,false,false,alta,Nome canonico.
samsung_galaxy_a04e__a04e,samsung_galaxy_a04e,A04E,A04E,short,true,true,media,Alias curto; usar com contexto de marca quando ambiguo.
samsung_galaxy_a04e__galaxy_a04e,samsung_galaxy_a04e,Galaxy A04E,GALAXY A04E,commercial_variant,false,false,alta,Variante comercial sem fabricante principal.
samsung_galaxy_a04e__samsung_a04e,samsung_galaxy_a04e,Samsung A04E,SAMSUNG A04E,brand_short,false,false,alta,Fabricante + nome curto.
samsung_galaxy_a04e__samsung_galaxy_a04e,samsung_galaxy_a04e,Samsung Galaxy A04E,SAMSUNG GALAXY A04E,canonical,false,false,alta,Nome canonico.
samsung_galaxy_a04s__a04s,samsung_galaxy_a04s,A04S,A04S,short,true,true,media,Alias curto; usar com contexto de marca quando ambiguo.
samsung_galaxy_a04s__galaxy_a04s,samsung_galaxy_a04s,Galaxy A04S,GALAXY A04S,commercial_variant,false,false,alta,Variante comercial sem fabricante principal.
samsung_galaxy_a04s__samsung_a04s,samsung_galaxy_a04s,Samsung A04S,SAMSUNG A04S,brand_short,false,false,alta,Fabricante + nome curto.
samsung_galaxy_a04s__samsung_galaxy_a04s,samsung_galaxy_a04s,Samsung Galaxy A04S,SAMSUNG GALAXY A04S,canonical,false,false,alta,Nome canonico.
samsung_galaxy_a05__a05,samsung_galaxy_a05,A05,A05,short,true,true,media,Alias curto; usar com contexto de marca quando ambiguo.
samsung_galaxy_a05__galaxy_a05,samsung_galaxy_a05,Galaxy A05,GALAXY A05,commercial_variant,false,false,alta,Variante comercial sem fabricante principal.
samsung_galaxy_a05__samsung_a05,samsung_galaxy_a05,Samsung A05,SAMSUNG A05,brand_short,false,false,alta,Fabricante + nome curto.
samsung_galaxy_a05__samsung_galaxy_a05,samsung_galaxy_a05,Samsung Galaxy A05,SAMSUNG GALAXY A05,canonical,false,false,alta,Nome canonico.
samsung_galaxy_a05s__a05s,samsung_galaxy_a05s,A05S,A05S,short,true,true,media,Alias curto; usar com contexto de marca quando ambiguo.
samsung_galaxy_a05s__galaxy_a05s,samsung_galaxy_a05s,Galaxy A05S,GALAXY A05S,commercial_variant,false,false,alta,Variante comercial sem fabricante principal.
samsung_galaxy_a05s__samsung_a05s,samsung_galaxy_a05s,Samsung A05S,SAMSUNG A05S,brand_short,false,false,alta,Fabricante + nome curto.
samsung_galaxy_a05s__samsung_galaxy_a05s,samsung_galaxy_a05s,Samsung Galaxy A05S,SAMSUNG GALAXY A05S,canonical,false,false,alta,Nome canonico.
samsung_galaxy_a06__a06,samsung_galaxy_a06,A06,A06,short,true,true,media,Alias curto; usar com contexto de marca quando ambiguo.
samsung_galaxy_a06__galaxy_a06,samsung_galaxy_a06,Galaxy A06,GALAXY A06,commercial_variant,false,false,alta,Variante comercial sem fabricante principal.
samsung_galaxy_a06__samsung_a06,samsung_galaxy_a06,Samsung A06,SAMSUNG A06,brand_short,false,false,alta,Fabricante + nome curto.
samsung_galaxy_a06__samsung_galaxy_a06,samsung_galaxy_a06,Samsung Galaxy A06,SAMSUNG GALAXY A06,canonical,false,false,alta,Nome canonico.
samsung_galaxy_a07__a07,samsung_galaxy_a07,A07,A07,short,true,true,media,Alias curto; usar com contexto de marca quando ambiguo.
samsung_galaxy_a07__galaxy_a07,samsung_galaxy_a07,Galaxy A07,GALAXY A07,commercial_variant,false,false,alta,Variante comercial sem fabricante principal.
samsung_galaxy_a07__samsung_a07,samsung_galaxy_a07,Samsung A07,SAMSUNG A07,brand_short,false,false,alta,Fabricante + nome curto.
samsung_galaxy_a07__samsung_galaxy_a07,samsung_galaxy_a07,Samsung Galaxy A07,SAMSUNG GALAXY A07,canonical,false,false,alta,Nome canonico.
samsung_galaxy_a10__a10,samsung_galaxy_a10,A10,A10,short,true,true,media,Alias curto; usar com contexto de marca quando ambiguo.
samsung_galaxy_a10__galaxy_a10,samsung_galaxy_a10,Galaxy A10,GALAXY A10,commercial_variant,false,false,alta,Variante comercial sem fabricante principal.
samsung_galaxy_a10__samsung_a10,samsung_galaxy_a10,Samsung A10,SAMSUNG A10,brand_short,false,false,alta,Fabricante + nome curto.
samsung_galaxy_a10__samsung_galaxy_a10,samsung_galaxy_a10,Samsung Galaxy A10,SAMSUNG GALAXY A10,canonical,false,false,alta,Nome canonico.
samsung_galaxy_a10s__a10s,samsung_galaxy_a10s,A10S,A10S,short,true,true,media,Alias curto; usar com contexto de marca quando ambiguo.
samsung_galaxy_a10s__galaxy_a10s,samsung_galaxy_a10s,Galaxy A10S,GALAXY A10S,commercial_variant,false,false,alta,Variante comercial sem fabricante principal.
samsung_galaxy_a10s__samsung_a10s,samsung_galaxy_a10s,Samsung A10S,SAMSUNG A10S,brand_short,false,false,alta,Fabricante + nome curto.
samsung_galaxy_a10s__samsung_galaxy_a10s,samsung_galaxy_a10s,Samsung Galaxy A10S,SAMSUNG GALAXY A10S,canonical,false,false,alta,Nome canonico.
samsung_galaxy_a11__a11,samsung_galaxy_a11,A11,A11,short,true,true,media,Alias curto; usar com contexto de marca quando ambiguo.
samsung_galaxy_a11__galaxy_a11,samsung_galaxy_a11,Galaxy A11,GALAXY A11,commercial_variant,false,false,alta,Variante comercial sem fabricante principal.
samsung_galaxy_a11__samsung_a11,samsung_galaxy_a11,Samsung A11,SAMSUNG A11,brand_short,false,false,alta,Fabricante + nome curto.
samsung_galaxy_a11__samsung_galaxy_a11,samsung_galaxy_a11,Samsung Galaxy A11,SAMSUNG GALAXY A11,canonical,false,false,alta,Nome canonico.
samsung_galaxy_a12__a12,samsung_galaxy_a12,A12,A12,short,true,true,media,Alias curto; usar com contexto de marca quando ambiguo.
samsung_galaxy_a12__galaxy_a12,samsung_galaxy_a12,Galaxy A12,GALAXY A12,commercial_variant,false,false,alta,Variante comercial sem fabricante principal.
samsung_galaxy_a12__samsung_a12,samsung_galaxy_a12,Samsung A12,SAMSUNG A12,brand_short,false,false,alta,Fabricante + nome curto.
samsung_galaxy_a12__samsung_galaxy_a12,samsung_galaxy_a12,Samsung Galaxy A12,SAMSUNG GALAXY A12,canonical,false,false,alta,Nome canonico.
samsung_galaxy_a13__a13,samsung_galaxy_a13,A13,A13,short,true,true,media,Alias curto; usar com contexto de marca quando ambiguo.
