compatibility_key,compatibility_type,group_name,source_model_key,target_model_key,product_category,status,confidence,source_origin,evidence,requires_dry_test,notes
pelicula_g005__lg_k22__redmi_note_7s,grupo_pelicula,Super grupo A20 / A30 / A50 / A30S / M31 / Redmi Note 7-8 / Moto G8,lg_k22,redmi_note_7s,pelicula_tela,precisa_testar,baixa,Tabelas abertas + fornecedor,HTML DATA #5; tipo Super grupo cruzado; prioridade Média,true,"Grupo antigo, mas ainda útil em assistência; conferir recorte de câmera/alto-falante. Compatibilidade de pelicula nao prova compatibilidade de capinha."
pelicula_g005__lg_k22__redmi_note_8,grupo_pelicula,Super grupo A20 / A30 / A50 / A30S / M31 / Redmi Note 7-8 / Moto G8,lg_k22,redmi_note_8,pelicula_tela,precisa_testar,baixa,Tabelas abertas + fornecedor,HTML DATA #5; tipo Super grupo cruzado; prioridade Média,true,"Grupo antigo, mas ainda útil em assistência; conferir recorte de câmera/alto-falante. Compatibilidade de pelicula nao prova compatibilidade de capinha."
pelicula_g005__lg_k22__samsung_galaxy_a20,grupo_pelicula,Super grupo A20 / A30 / A50 / A30S / M31 / Redmi Note 7-8 / Moto G8,lg_k22,samsung_galaxy_a20,pelicula_tela,precisa_testar,baixa,Tabelas abertas + fornecedor,HTML DATA #5; tipo Super grupo cruzado; prioridade Média,true,"Grupo antigo, mas ainda útil em assistência; conferir recorte de câmera/alto-falante. Compatibilidade de pelicula nao prova compatibilidade de capinha."
pelicula_g005__lg_k22__samsung_galaxy_a30,grupo_pelicula,Super grupo A20 / A30 / A50 / A30S / M31 / Redmi Note 7-8 / Moto G8,lg_k22,samsung_galaxy_a30,pelicula_tela,precisa_testar,baixa,Tabelas abertas + fornecedor,HTML DATA #5; tipo Super grupo cruzado; prioridade Média,true,"Grupo antigo, mas ainda útil em assistência; conferir recorte de câmera/alto-falante. Compatibilidade de pelicula nao prova compatibilidade de capinha."
pelicula_g005__lg_k22__samsung_galaxy_a30s,grupo_pelicula,Super grupo A20 / A30 / A50 / A30S / M31 / Redmi Note 7-8 / Moto G8,lg_k22,samsung_galaxy_a30s,pelicula_tela,precisa_testar,baixa,Tabelas abertas + fornecedor,HTML DATA #5; tipo Super grupo cruzado; prioridade Média,true,"Grupo antigo, mas ainda útil em assistência; conferir recorte de câmera/alto-falante. Compatibilidade de pelicula nao prova compatibilidade de capinha."
pelicula_g005__lg_k22__samsung_galaxy_a50,grupo_pelicula,Super grupo A20 / A30 / A50 / A30S / M31 / Redmi Note 7-8 / Moto G8,lg_k22,samsung_galaxy_a50,pelicula_tela,precisa_testar,baixa,Tabelas abertas + fornecedor,HTML DATA #5; tipo Super grupo cruzado; prioridade Média,true,"Grupo antigo, mas ainda útil em assistência; conferir recorte de câmera/alto-falante. Compatibilidade de pelicula nao prova compatibilidade de capinha."
pelicula_g005__lg_k22__samsung_galaxy_m21,grupo_pelicula,Super grupo A20 / A30 / A50 / A30S / M31 / Redmi Note 7-8 / Moto G8,lg_k22,samsung_galaxy_m21,pelicula_tela,precisa_testar,baixa,Tabelas abertas + fornecedor,HTML DATA #5; tipo Super grupo cruzado; prioridade Média,true,"Grupo antigo, mas ainda útil em assistência; conferir recorte de câmera/alto-falante. Compatibilidade de pelicula nao prova compatibilidade de capinha."
pelicula_g005__lg_k22__samsung_galaxy_m21s,grupo_pelicula,Super grupo A20 / A30 / A50 / A30S / M31 / Redmi Note 7-8 / Moto G8,lg_k22,samsung_galaxy_m21s,pelicula_tela,precisa_testar,baixa,Tabelas abertas + fornecedor,HTML DATA #5; tipo Super grupo cruzado; prioridade Média,true,"Grupo antigo, mas ainda útil em assistência; conferir recorte de câmera/alto-falante. Compatibilidade de pelicula nao prova compatibilidade de capinha."
pelicula_g005__lg_k22__samsung_galaxy_m30,grupo_pelicula,Super grupo A20 / A30 / A50 / A30S / M31 / Redmi Note 7-8 / Moto G8,lg_k22,samsung_galaxy_m30,pelicula_tela,precisa_testar,baixa,Tabelas abertas + fornecedor,HTML DATA #5; tipo Super grupo cruzado; prioridade Média,true,"Grupo antigo, mas ainda útil em assistência; conferir recorte de câmera/alto-falante. Compatibilidade de pelicula nao prova compatibilidade de capinha."
pelicula_g005__lg_k22__samsung_galaxy_m31,grupo_pelicula,Super grupo A20 / A30 / A50 / A30S / M31 / Redmi Note 7-8 / Moto G8,lg_k22,samsung_galaxy_m31,pelicula_tela,precisa_testar,baixa,Tabelas abertas + fornecedor,HTML DATA #5; tipo Super grupo cruzado; prioridade Média,true,"Grupo antigo, mas ainda útil em assistência; conferir recorte de câmera/alto-falante. Compatibilidade de pelicula nao prova compatibilidade de capinha."
pelicula_g005__lg_k40s__motorola_moto_g8_play,grupo_pelicula,Super grupo A20 / A30 / A50 / A30S / M31 / Redmi Note 7-8 / Moto G8,lg_k40s,motorola_moto_g8_play,pelicula_tela,precisa_testar,baixa,Tabelas abertas + fornecedor,HTML DATA #5; tipo Super grupo cruzado; prioridade Média,true,"Grupo antigo, mas ainda útil em assistência; conferir recorte de câmera/alto-falante. Compatibilidade de pelicula nao prova compatibilidade de capinha."
pelicula_g005__lg_k40s__motorola_moto_g8_plus,grupo_pelicula,Super grupo A20 / A30 / A50 / A30S / M31 / Redmi Note 7-8 / Moto G8,lg_k40s,motorola_moto_g8_plus,pelicula_tela,precisa_testar,baixa,Tabelas abertas + fornecedor,HTML DATA #5; tipo Super grupo cruzado; prioridade Média,true,"Grupo antigo, mas ainda útil em assistência; conferir recorte de câmera/alto-falante. Compatibilidade de pelicula nao prova compatibilidade de capinha."
pelicula_g005__lg_k40s__motorola_moto_one_macro,grupo_pelicula,Super grupo A20 / A30 / A50 / A30S / M31 / Redmi Note 7-8 / Moto G8,lg_k40s,motorola_moto_one_macro,pelicula_tela,precisa_testar,baixa,Tabelas abertas + fornecedor,HTML DATA #5; tipo Super grupo cruzado; prioridade Média,true,"Grupo antigo, mas ainda útil em assistência; conferir recorte de câmera/alto-falante. Compatibilidade de pelicula nao prova compatibilidade de capinha."
pelicula_g005__lg_k40s__motorola_moto_one_zoom,grupo_pelicula,Super grupo A20 / A30 / A50 / A30S / M31 / Redmi Note 7-8 / Moto G8,lg_k40s,motorola_moto_one_zoom,pelicula_tela,precisa_testar,baixa,Tabelas abertas + fornecedor,HTML DATA #5; tipo Super grupo cruzado; prioridade Média,true,"Grupo antigo, mas ainda útil em assistência; conferir recorte de câmera/alto-falante. Compatibilidade de pelicula nao prova compatibilidade de capinha."
pelicula_g005__lg_k40s__redmi_note_7,grupo_pelicula,Super grupo A20 / A30 / A50 / A30S / M31 / Redmi Note 7-8 / Moto G8,lg_k40s,redmi_note_7,pelicula_tela,precisa_testar,baixa,Tabelas abertas + fornecedor,HTML DATA #5; tipo Super grupo cruzado; prioridade Média,true,"Grupo antigo, mas ainda útil em assistência; conferir recorte de câmera/alto-falante. Compatibilidade de pelicula nao prova compatibilidade de capinha."
pelicula_g005__lg_k40s__redmi_note_7s,grupo_pelicula,Super grupo A20 / A30 / A50 / A30S / M31 / Redmi Note 7-8 / Moto G8,lg_k40s,redmi_note_7s,pelicula_tela,precisa_testar,baixa,Tabelas abertas + fornecedor,HTML DATA #5; tipo Super grupo cruzado; prioridade Média,true,"Grupo antigo, mas ainda útil em assistência; conferir recorte de câmera/alto-falante. Compatibilidade de pelicula nao prova compatibilidade de capinha."
pelicula_g005__lg_k40s__redmi_note_8,grupo_pelicula,Super grupo A20 / A30 / A50 / A30S / M31 / Redmi Note 7-8 / Moto G8,lg_k40s,redmi_note_8,pelicula_tela,precisa_testar,baixa,Tabelas abertas + fornecedor,HTML DATA #5; tipo Super grupo cruzado; prioridade Média,true,"Grupo antigo, mas ainda útil em assistência; conferir recorte de câmera/alto-falante. Compatibilidade de pelicula nao prova compatibilidade de capinha."
pelicula_g005__lg_k40s__samsung_galaxy_a20,grupo_pelicula,Super grupo A20 / A30 / A50 / A30S / M31 / Redmi Note 7-8 / Moto G8,lg_k40s,samsung_galaxy_a20,pelicula_tela,precisa_testar,baixa,Tabelas abertas + fornecedor,HTML DATA #5; tipo Super grupo cruzado; prioridade Média,true,"Grupo antigo, mas ainda útil em assistência; conferir recorte de câmera/alto-falante. Compatibilidade de pelicula nao prova compatibilidade de capinha."
pelicula_g005__lg_k40s__samsung_galaxy_a30,grupo_pelicula,Super grupo A20 / A30 / A50 / A30S / M31 / Redmi Note 7-8 / Moto G8,lg_k40s,samsung_galaxy_a30,pelicula_tela,precisa_testar,baixa,Tabelas abertas + fornecedor,HTML DATA #5; tipo Super grupo cruzado; prioridade Média,true,"Grupo antigo, mas ainda útil em assistência; conferir recorte de câmera/alto-falante. Compatibilidade de pelicula nao prova compatibilidade de capinha."
pelicula_g005__lg_k40s__samsung_galaxy_a30s,grupo_pelicula,Super grupo A20 / A30 / A50 / A30S / M31 / Redmi Note 7-8 / Moto G8,lg_k40s,samsung_galaxy_a30s,pelicula_tela,precisa_testar,baixa,Tabelas abertas + fornecedor,HTML DATA #5; tipo Super grupo cruzado; prioridade Média,true,"Grupo antigo, mas ainda útil em assistência; conferir recorte de câmera/alto-falante. Compatibilidade de pelicula nao prova compatibilidade de capinha."
pelicula_g005__lg_k40s__samsung_galaxy_a50,grupo_pelicula,Super grupo A20 / A30 / A50 / A30S / M31 / Redmi Note 7-8 / Moto G8,lg_k40s,samsung_galaxy_a50,pelicula_tela,precisa_testar,baixa,Tabelas abertas + fornecedor,HTML DATA #5; tipo Super grupo cruzado; prioridade Média,true,"Grupo antigo, mas ainda útil em assistência; conferir recorte de câmera/alto-falante. Compatibilidade de pelicula nao prova compatibilidade de capinha."
pelicula_g005__lg_k40s__samsung_galaxy_m21,grupo_pelicula,Super grupo A20 / A30 / A50 / A30S / M31 / Redmi Note 7-8 / Moto G8,lg_k40s,samsung_galaxy_m21,pelicula_tela,precisa_testar,baixa,Tabelas abertas + fornecedor,HTML DATA #5; tipo Super grupo cruzado; prioridade Média,true,"Grupo antigo, mas ainda útil em assistência; conferir recorte de câmera/alto-falante. Compatibilidade de pelicula nao prova compatibilidade de capinha."
pelicula_g005__lg_k40s__samsung_galaxy_m21s,grupo_pelicula,Super grupo A20 / A30 / A50 / A30S / M31 / Redmi Note 7-8 / Moto G8,lg_k40s,samsung_galaxy_m21s,pelicula_tela,precisa_testar,baixa,Tabelas abertas + fornecedor,HTML DATA #5; tipo Super grupo cruzado; prioridade Média,true,"Grupo antigo, mas ainda útil em assistência; conferir recorte de câmera/alto-falante. Compatibilidade de pelicula nao prova compatibilidade de capinha."
pelicula_g005__lg_k40s__samsung_galaxy_m30,grupo_pelicula,Super grupo A20 / A30 / A50 / A30S / M31 / Redmi Note 7-8 / Moto G8,lg_k40s,samsung_galaxy_m30,pelicula_tela,precisa_testar,baixa,Tabelas abertas + fornecedor,HTML DATA #5; tipo Super grupo cruzado; prioridade Média,true,"Grupo antigo, mas ainda útil em assistência; conferir recorte de câmera/alto-falante. Compatibilidade de pelicula nao prova compatibilidade de capinha."
pelicula_g005__lg_k40s__samsung_galaxy_m31,grupo_pelicula,Super grupo A20 / A30 / A50 / A30S / M31 / Redmi Note 7-8 / Moto G8,lg_k40s,samsung_galaxy_m31,pelicula_tela,precisa_testar,baixa,Tabelas abertas + fornecedor,HTML DATA #5; tipo Super grupo cruzado; prioridade Média,true,"Grupo antigo, mas ainda útil em assistência; conferir recorte de câmera/alto-falante. Compatibilidade de pelicula nao prova compatibilidade de capinha."
pelicula_g005__motorola_moto_g8_play__motorola_moto_g8_plus,grupo_pelicula,Super grupo A20 / A30 / A50 / A30S / M31 / Redmi Note 7-8 / Moto G8,motorola_moto_g8_play,motorola_moto_g8_plus,pelicula_tela,precisa_testar,baixa,Tabelas abertas + fornecedor,HTML DATA #5; tipo Super grupo cruzado; prioridade Média,true,"Grupo antigo, mas ainda útil em assistência; conferir recorte de câmera/alto-falante. Compatibilidade de pelicula nao prova compatibilidade de capinha."
pelicula_g005__motorola_moto_g8_play__motorola_moto_one_macro,grupo_pelicula,Super grupo A20 / A30 / A50 / A30S / M31 / Redmi Note 7-8 / Moto G8,motorola_moto_g8_play,motorola_moto_one_macro,pelicula_tela,precisa_testar,baixa,Tabelas abertas + fornecedor,HTML DATA #5; tipo Super grupo cruzado; prioridade Média,true,"Grupo antigo, mas ainda útil em assistência; conferir recorte de câmera/alto-falante. Compatibilidade de pelicula nao prova compatibilidade de capinha."
pelicula_g005__motorola_moto_g8_play__motorola_moto_one_zoom,grupo_pelicula,Super grupo A20 / A30 / A50 / A30S / M31 / Redmi Note 7-8 / Moto G8,motorola_moto_g8_play,motorola_moto_one_zoom,pelicula_tela,precisa_testar,baixa,Tabelas abertas + fornecedor,HTML DATA #5; tipo Super grupo cruzado; prioridade Média,true,"Grupo antigo, mas ainda útil em assistência; conferir recorte de câmera/alto-falante. Compatibilidade de pelicula nao prova compatibilidade de capinha."
pelicula_g005__motorola_moto_g8_play__redmi_note_7,grupo_pelicula,Super grupo A20 / A30 / A50 / A30S / M31 / Redmi Note 7-8 / Moto G8,motorola_moto_g8_play,redmi_note_7,pelicula_tela,precisa_testar,baixa,Tabelas abertas + fornecedor,HTML DATA #5; tipo Super grupo cruzado; prioridade Média,true,"Grupo antigo, mas ainda útil em assistência; conferir recorte de câmera/alto-falante. Compatibilidade de pelicula nao prova compatibilidade de capinha."
pelicula_g005__motorola_moto_g8_play__redmi_note_7s,grupo_pelicula,Super grupo A20 / A30 / A50 / A30S / M31 / Redmi Note 7-8 / Moto G8,motorola_moto_g8_play,redmi_note_7s,pelicula_tela,precisa_testar,baixa,Tabelas abertas + fornecedor,HTML DATA #5; tipo Super grupo cruzado; prioridade Média,true,"Grupo antigo, mas ainda útil em assistência; conferir recorte de câmera/alto-falante. Compatibilidade de pelicula nao prova compatibilidade de capinha."
pelicula_g005__motorola_moto_g8_play__redmi_note_8,grupo_pelicula,Super grupo A20 / A30 / A50 / A30S / M31 / Redmi Note 7-8 / Moto G8,motorola_moto_g8_play,redmi_note_8,pelicula_tela,precisa_testar,baixa,Tabelas abertas + fornecedor,HTML DATA #5; tipo Super grupo cruzado; prioridade Média,true,"Grupo antigo, mas ainda útil em assistência; conferir recorte de câmera/alto-falante. Compatibilidade de pelicula nao prova compatibilidade de capinha."
pelicula_g005__motorola_moto_g8_play__samsung_galaxy_a20,grupo_pelicula,Super grupo A20 / A30 / A50 / A30S / M31 / Redmi Note 7-8 / Moto G8,motorola_moto_g8_play,samsung_galaxy_a20,pelicula_tela,precisa_testar,baixa,Tabelas abertas + fornecedor,HTML DATA #5; tipo Super grupo cruzado; prioridade Média,true,"Grupo antigo, mas ainda útil em assistência; conferir recorte de câmera/alto-falante. Compatibilidade de pelicula nao prova compatibilidade de capinha."
pelicula_g005__motorola_moto_g8_play__samsung_galaxy_a30,grupo_pelicula,Super grupo A20 / A30 / A50 / A30S / M31 / Redmi Note 7-8 / Moto G8,motorola_moto_g8_play,samsung_galaxy_a30,pelicula_tela,precisa_testar,baixa,Tabelas abertas + fornecedor,HTML DATA #5; tipo Super grupo cruzado; prioridade Média,true,"Grupo antigo, mas ainda útil em assistência; conferir recorte de câmera/alto-falante. Compatibilidade de pelicula nao prova compatibilidade de capinha."
pelicula_g005__motorola_moto_g8_play__samsung_galaxy_a30s,grupo_pelicula,Super grupo A20 / A30 / A50 / A30S / M31 / Redmi Note 7-8 / Moto G8,motorola_moto_g8_play,samsung_galaxy_a30s,pelicula_tela,precisa_testar,baixa,Tabelas abertas + fornecedor,HTML DATA #5; tipo Super grupo cruzado; prioridade Média,true,"Grupo antigo, mas ainda útil em assistência; conferir recorte de câmera/alto-falante. Compatibilidade de pelicula nao prova compatibilidade de capinha."
pelicula_g005__motorola_moto_g8_play__samsung_galaxy_a50,grupo_pelicula,Super grupo A20 / A30 / A50 / A30S / M31 / Redmi Note 7-8 / Moto G8,motorola_moto_g8_play,samsung_galaxy_a50,pelicula_tela,precisa_testar,baixa,Tabelas abertas + fornecedor,HTML DATA #5; tipo Super grupo cruzado; prioridade Média,true,"Grupo antigo, mas ainda útil em assistência; conferir recorte de câmera/alto-falante. Compatibilidade de pelicula nao prova compatibilidade de capinha."
pelicula_g005__motorola_moto_g8_play__samsung_galaxy_m21,grupo_pelicula,Super grupo A20 / A30 / A50 / A30S / M31 / Redmi Note 7-8 / Moto G8,motorola_moto_g8_play,samsung_galaxy_m21,pelicula_tela,precisa_testar,baixa,Tabelas abertas + fornecedor,HTML DATA #5; tipo Super grupo cruzado; prioridade Média,true,"Grupo antigo, mas ainda útil em assistência; conferir recorte de câmera/alto-falante. Compatibilidade de pelicula nao prova compatibilidade de capinha."
pelicula_g005__motorola_moto_g8_play__samsung_galaxy_m21s,grupo_pelicula,Super grupo A20 / A30 / A50 / A30S / M31 / Redmi Note 7-8 / Moto G8,motorola_moto_g8_play,samsung_galaxy_m21s,pelicula_tela,precisa_testar,baixa,Tabelas abertas + fornecedor,HTML DATA #5; tipo Super grupo cruzado; prioridade Média,true,"Grupo antigo, mas ainda útil em assistência; conferir recorte de câmera/alto-falante. Compatibilidade de pelicula nao prova compatibilidade de capinha."
pelicula_g005__motorola_moto_g8_play__samsung_galaxy_m30,grupo_pelicula,Super grupo A20 / A30 / A50 / A30S / M31 / Redmi Note 7-8 / Moto G8,motorola_moto_g8_play,samsung_galaxy_m30,pelicula_tela,precisa_testar,baixa,Tabelas abertas + fornecedor,HTML DATA #5; tipo Super grupo cruzado; prioridade Média,true,"Grupo antigo, mas ainda útil em assistência; conferir recorte de câmera/alto-falante. Compatibilidade de pelicula nao prova compatibilidade de capinha."
